country,exportTo,exportValue,latOrig,lngOrig,latExp,lngExp
Dominican Republic,United States,10836968089.6422,18.89555738239409,-70.49384134372113,39.527849904464034,-99.03212563612506
Dominican Republic,South Pacific Ocean,479710076.200731,18.89555738239409,-70.49384134372113,-38.21706944924589,-140.64466333189102
Dominican Republic,North Pacific Ocean,26780639251.7596,18.89555738239409,-70.49384134372113,20.39638043169753,-138.3933510973343
Dominican Republic,North Atlantic Ocean,45650855603.6584,18.89555738239409,-70.49384134372113,31.77621229620658,-40.24757688973919
Dominican Republic,Arctic Ocean,136740854.36276,18.89555738239409,-70.49384134372113,79.1479217671108,-3.285683531137061
Algeria,Afghanistan,446413677.970845,28.155710995846707,2.676922541826859,33.83158993403978,66.02671001579297
Algeria,Albania,697594571.129071,28.155710995846707,2.676922541826859,41.13918843395784,20.063851849905085
Algeria,Austria,442344055.091711,28.155710995846707,2.676922541826859,47.5870336183744,14.140355056156675
Algeria,Azerbaijan,349518254.976,28.155710995846707,2.676922541826859,40.29002508571207,47.52976611198583
Algeria,Bosnia and Herzegovina,634462512.341987,28.155710995846707,2.676922541826859,44.1681680952167,17.78526160584121
Algeria,Burkina Faso,184592231.052855,28.155710995846707,2.676922541826859,12.2743161788947,-1.7463174864330968
Algeria,Bulgaria,845503905.971988,28.155710995846707,2.676922541826859,42.75742963171802,25.23563788298292
Algeria,Brazil,1191177558.82555,28.155710995846707,2.676922541826859,-10.763507794550229,-53.08086153784248
Algeria,Belarus,698194216.327822,28.155710995846707,2.676922541826859,53.54083951254637,28.04700084631101
Algeria,Switzerland,283070034.062633,28.155710995846707,2.676922541826859,46.80023998882688,8.22929458218055
Algeria,Côte D’Ivoire,120402934.014801,28.155710995846707,2.676922541826859,7.625450033765953,-5.553708579099854
Algeria,Democratic Republic of The Congo,108921554.975577,28.155710995846707,2.676922541826859,-2.8768890294350187,23.65599115684932
Algeria,Colombia,248983715.605873,28.155710995846707,2.676922541826859,3.9064406524432833,-73.08287232419178
Algeria,Cameroon,186698930.791199,28.155710995846707,2.676922541826859,5.692053822994344,12.74482878108684
Algeria,Denmark,111290881.014522,28.155710995846707,2.676922541826859,55.95921703883884,10.0541862481386
Algeria,Spain,2850205751.18349,28.155710995846707,2.676922541826859,40.22782019628817,-3.646138090754505
Algeria,Estonia,100500601.91505,28.155710995846707,2.676922541826859,58.6712158739084,25.544583969115862
Algeria,Egypt,144658775.173761,28.155710995846707,2.676922541826859,26.576271523097976,29.775139123376025
Algeria,Greece,4456656527.47703,28.155710995846707,2.676922541826859,39.04416485795157,22.98459477674008
Algeria,Cape Verde,102093633.78396,28.155710995846707,2.676922541826859,15.941538374785294,-23.980017290607883
Algeria,Western Sahara,175736076.650229,28.155710995846707,2.676922541826859,24.66318780549414,-13.135144544112238
Algeria,Cyprus,146033050.288028,28.155710995846707,2.676922541826859,35.05008020648454,33.225977415887925
Algeria,Czechia,275453626.600233,28.155710995846707,2.676922541826859,49.73904752197896,15.331421805475212
Algeria,Germany,1363935170.44558,28.155710995846707,2.676922541826859,51.108843015081305,10.391004222501474
Algeria,Georgia,448300307.759091,28.155710995846707,2.676922541826859,42.18070632594525,43.50580781452865
Algeria,Ghana,122243164.906434,28.155710995846707,2.676922541826859,7.966108487957985,-1.2060301927522723
Algeria,France,5443770380.58062,28.155710995846707,2.676922541826859,46.62376400862158,2.462291511760154
Algeria,Ethiopia,508977331.259083,28.155710995846707,2.676922541826859,8.630270127126032,39.6354810001928
Algeria,Finland,391359324.326095,28.155710995846707,2.676922541826859,64.47584897624566,26.2271497131354
Algeria,Guyana,208807608.213515,28.155710995846707,2.676922541826859,4.797108528584168,-58.97427335636006
Algeria,Croatia,2064318210.51235,28.155710995846707,2.676922541826859,45.039074399563695,16.403255085172738
Algeria,Greenland,447146430.119853,28.155710995846707,2.676922541826859,74.75893363638164,-41.30934180269345
Algeria,Guinea,470179902.373005,28.155710995846707,2.676922541826859,10.436163385489923,-10.914087245679648
Algeria,Guinea-Bissau,162829180.957848,28.155710995846707,2.676922541826859,12.041793777339032,-14.905210498656109
Algeria,Hungary,801294518.581663,28.155710995846707,2.676922541826859,47.16522010692605,19.412030597425225
Algeria,India,436419520.67574,28.155710995846707,2.676922541826859,22.314902832527373,79.44289028732973
Algeria,Iraq,369101950.291184,28.155710995846707,2.676922541826859,33.04684766583801,43.77453531101283
Algeria,Iran,2185675261.63537,28.155710995846707,2.676922541826859,32.56443118724894,54.30100636263344
Algeria,Iceland,106872555.410636,28.155710995846707,2.676922541826859,64.98434388003032,-18.58069192819637
Algeria,Italy,11311323386.1467,28.155710995846707,2.676922541826859,42.7873712588429,12.075725981213232
Algeria,Lithuania,161688349.476693,28.155710995846707,2.676922541826859,55.336981484456935,23.900289951659875
Algeria,Latvia,227068669.353523,28.155710995846707,2.676922541826859,56.85393344782506,24.927364624687485
Algeria,Kyrgyzstan,119353485.502263,28.155710995846707,2.676922541826859,41.46452417737251,74.5561862132607
Algeria,Libya,1114377044.8751,28.155710995846707,2.676922541826859,27.024116248608912,18.03503674371914
Algeria,Kazakhstan,2087976562.59629,28.155710995846707,2.676922541826859,48.16396370170779,67.28831285194073
Algeria,North Macedonia,593578070.060781,28.155710995846707,2.676922541826859,41.60049984545453,21.70094275581993
Algeria,Mauritania,1234791710.5946,28.155710995846707,2.676922541826859,20.259593182867764,-10.33218869462704
Algeria,Mali,2121020974.30039,28.155710995846707,2.676922541826859,17.355026557540977,-3.5218041989650803
Algeria,Montenegro,1206644694.5074,28.155710995846707,2.676922541826859,42.78691353015671,19.252047700932213
Algeria,Niger,509868586.888714,28.155710995846707,2.676922541826859,17.42053590578017,9.40033100329598
Algeria,Nigeria,899248037.106603,28.155710995846707,2.676922541826859,9.592893415226971,8.099244955719461
Algeria,Morocco,2556505016.10471,28.155710995846707,2.676922541826859,31.84169979837089,-6.281327175282061
Algeria,Netherlands,110214460.41077,28.155710995846707,2.676922541826859,52.26788311352351,5.587023989962794
Algeria,Norway,410427766.063758,28.155710995846707,2.676922541826859,62.10718165385642,10.44571778762242
Algeria,Pakistan,235643280.910237,28.155710995846707,2.676922541826859,29.397678692182367,68.80823417197462
Algeria,Romania,2360269100.26416,28.155710995846707,2.676922541826859,45.83920546239508,24.98442805523633
Algeria,Serbia,2010580061.8841,28.155710995846707,2.676922541826859,44.0317588201986,20.80564899098689
Algeria,Russian Federation,15130052743.3243,28.155710995846707,2.676922541826859,61.995078654340304,96.70029935507075
Algeria,Poland,1456698371.77757,28.155710995846707,2.676922541826859,52.12427557416756,19.40090075045038
Algeria,Portugal,347706863.999224,28.155710995846707,2.676922541826859,39.59636902626836,-8.515189317956862
Algeria,Saudi Arabia,300350798.765447,28.155710995846707,2.676922541826859,24.12384839693873,44.5438468173102
Algeria,Sudan,286786425.142234,28.155710995846707,2.676922541826859,16.01968904986606,29.95823564163668
Algeria,Sweden,563324488.603559,28.155710995846707,2.676922541826859,62.77535346560089,16.75789887873426
Algeria,Suriname,160668033.20764,28.155710995846707,2.676922541826859,4.135690917787564,-55.90571468625467
Algeria,Slovenia,1098797871.55716,28.155710995846707,2.676922541826859,46.11951358471038,14.821834155797598
Algeria,Tajikistan,259858253.629475,28.155710995846707,2.676922541826859,38.52739215436031,71.03662462980516
Algeria,Syria,326269426.052226,28.155710995846707,2.676922541826859,35.01276450562787,38.50882249067121
Algeria,Ukraine,3901795201.82628,28.155710995846707,2.676922541826859,49.01577491000346,31.390482427728
Algeria,Chad,565625023.715741,28.155710995846707,2.676922541826859,15.340603109942275,18.661326543997767
Algeria,Turkmenistan,506184308.370225,28.155710995846707,2.676922541826859,39.11302469504172,59.38672976483012
Algeria,Sierra Leone,141583598.604222,28.155710995846707,2.676922541826859,8.559153740505412,-11.790413745473204
Algeria,Tunisia,3219223859.1232,28.155710995846707,2.676922541826859,34.111353988377445,9.577019592973873
Algeria,Slovakia,943486226.496399,28.155710995846707,2.676922541826859,48.7074513834691,19.48484119232824
Algeria,Türkiye,8610744581.74714,28.155710995846707,2.676922541826859,39.06054864637008,35.173145714521034
Algeria,Senegal,1003085447.86699,28.155710995846707,2.676922541826859,14.357116841826906,-14.461735445986168
Algeria,United Kingdom,307930273.229985,28.155710995846707,2.676922541826859,54.15555758099447,-2.896135852060783
Algeria,Uzbekistan,592036775.334067,28.155710995846707,2.676922541826859,41.76138065418332,63.16219743986578
Algeria,Jammu Kashmir,173366730.053807,28.155710995846707,2.676922541826859,34.554486998316825,75.80336939320793
Algeria,Venezuela,815529747.328415,28.155710995846707,2.676922541826859,7.127962272931792,-66.15052422640413
Algeria,China,500117441.79074,28.155710995846707,2.676922541826859,36.569851341711335,103.91702289557536
Algeria,South Atlantic Ocean,256546813.111725,28.155710995846707,2.676922541826859,-33.73758393241584,-18.834109113606257
Algeria,North Pacific Ocean,304030953.77666,28.155710995846707,2.676922541826859,20.39638043169753,-138.3933510973343
Algeria,Indian Ocean,334841540.656922,28.155710995846707,2.676922541826859,-27.27272098756299,79.60241033422611
Algeria,Mediterranean Region,19399984057.6418,28.155710995846707,2.676922541826859,35.045423020618564,17.9973710365129
Algeria,Baltic Sea,219375757.427048,28.155710995846707,2.676922541826859,58.78477731657027,19.221152702521785
Algeria,North Atlantic Ocean,32819975343.5532,28.155710995846707,2.676922541826859,31.77621229620658,-40.24757688973919
Algeria,Arctic Ocean,1878341677.87355,28.155710995846707,2.676922541826859,79.1479217671108,-3.285683531137061
Algeria,Caspian Sea,355893215.142778,28.155710995846707,2.676922541826859,41.76055465953741,50.796437115631306
Algeria,French Guiana,187634807.170887,28.155710995846707,2.676922541826859,3.9236058678336105,-53.23525035619098
Ecuador,Bolivia,1762662308.59681,-1.4323338917327817,-78.76921545254643,-16.709413019566107,-64.66501145420636
Ecuador,Brazil,1384304606.6048,-1.4323338917327817,-78.76921545254643,-10.763507794550229,-53.08086153784248
Ecuador,Costa Rica,1271140601.4996,-1.4323338917327817,-78.76921545254643,9.973165305645686,-84.1959428817781
Ecuador,Colombia,37114216228.2708,-1.4323338917327817,-78.76921545254643,3.9064406524432833,-73.08287232419178
Ecuador,Mexico,118352103.669647,-1.4323338917327817,-78.76921545254643,23.948099064921763,-102.54252634519102
Ecuador,Nicaragua,169834431.86152,-1.4323338917327817,-78.76921545254643,12.844520076992207,-85.03734244530914
Ecuador,Panama,2447662672.64209,-1.4323338917327817,-78.76921545254643,8.513228921085904,-80.10978124073942
Ecuador,Peru,42871483011.3285,-1.4323338917327817,-78.76921545254643,-9.169635773588595,-74.3606947767111
Ecuador,Paraguay,131362464.757136,-1.4323338917327817,-78.76921545254643,-23.232543428435008,-58.39548234321272
Ecuador,Venezuela,198940855.134476,-1.4323338917327817,-78.76921545254643,7.127962272931792,-66.15052422640413
Ecuador,South Pacific Ocean,11495650506.6487,-1.4323338917327817,-78.76921545254643,-38.21706944924589,-140.64466333189102
Ecuador,North Pacific Ocean,117273432286.674,-1.4323338917327817,-78.76921545254643,20.39638043169753,-138.3933510973343
Ecuador,North Atlantic Ocean,589179158.083209,-1.4323338917327817,-78.76921545254643,31.77621229620658,-40.24757688973919
Djibouti,Afghanistan,105192405.616256,11.734077360170868,42.580279793100935,33.83158993403978,66.02671001579297
Djibouti,Central African Republic,125164063.860434,11.734077360170868,42.580279793100935,6.575386332419616,20.48545420418057
Djibouti,Democratic Republic of The Congo,298561608.133132,11.734077360170868,42.580279793100935,-2.8768890294350187,23.65599115684932
Djibouti,Cameroon,123863677.595746,11.734077360170868,42.580279793100935,5.692053822994344,12.74482878108684
Djibouti,Ethiopia,1569835153.44587,11.734077360170868,42.580279793100935,8.630270127126032,39.6354810001928
Djibouti,India,1496920565.28564,11.734077360170868,42.580279793100935,22.314902832527373,79.44289028732973
Djibouti,Iran,372312996.203022,11.734077360170868,42.580279793100935,32.56443118724894,54.30100636263344
Djibouti,Myanmar/Burma,107009802.959116,11.734077360170868,42.580279793100935,21.128189982877604,96.51112175814735
Djibouti,Nepal,109198964.266805,11.734077360170868,42.580279793100935,28.259169551927684,83.94546589061217
Djibouti,Pakistan,159284062.014325,11.734077360170868,42.580279793100935,29.397678692182367,68.80823417197462
Djibouti,Saudi Arabia,214189641.923726,11.734077360170868,42.580279793100935,24.12384839693873,44.5438468173102
Djibouti,Sudan,213857113.675504,11.734077360170868,42.580279793100935,16.01968904986606,29.95823564163668
Djibouti,South Sudan,264312682.535857,11.734077360170868,42.580279793100935,7.290525017147963,30.32620232981809
Djibouti,Yemen,110253299.551355,11.734077360170868,42.580279793100935,15.904743237561137,47.5931539336064
Djibouti,China,238719722.721548,11.734077360170868,42.580279793100935,36.569851341711335,103.91702289557536
Djibouti,Indian Ocean,973269494.541417,11.734077360170868,42.580279793100935,-27.27272098756299,79.60241033422611
Djibouti,North Atlantic Ocean,116515478.753593,11.734077360170868,42.580279793100935,31.77621229620658,-40.24757688973919
Estonia,Belarus,196156280.333499,58.6712158739084,25.544583969115862,53.54083951254637,28.04700084631101
Estonia,Germany,150103641.180386,58.6712158739084,25.544583969115862,51.108843015081305,10.391004222501474
Estonia,Finland,2190595865.15249,58.6712158739084,25.544583969115862,64.47584897624566,26.2271497131354
Estonia,Greenland,287054415.969737,58.6712158739084,25.544583969115862,74.75893363638164,-41.30934180269345
Estonia,Lithuania,102211512.65418,58.6712158739084,25.544583969115862,55.336981484456935,23.900289951659875
Estonia,Latvia,474831939.656046,58.6712158739084,25.544583969115862,56.85393344782506,24.927364624687485
Estonia,Kazakhstan,735295277.679834,58.6712158739084,25.544583969115862,48.16396370170779,67.28831285194073
Estonia,Norway,651895246.473655,58.6712158739084,25.544583969115862,62.10718165385642,10.44571778762242
Estonia,Russian Federation,16451491597.7066,58.6712158739084,25.544583969115862,61.995078654340304,96.70029935507075
Estonia,Poland,252333781.420067,58.6712158739084,25.544583969115862,52.12427557416756,19.40090075045038
Estonia,Sweden,1595954811.46486,58.6712158739084,25.544583969115862,62.77535346560089,16.75789887873426
Estonia,Ukraine,374839374.377246,58.6712158739084,25.544583969115862,49.01577491000346,31.390482427728
Estonia,China,213225716.609929,58.6712158739084,25.544583969115862,36.569851341711335,103.91702289557536
Estonia,Mediterranean Region,110760090.425647,58.6712158739084,25.544583969115862,35.045423020618564,17.9973710365129
Estonia,Baltic Sea,487143865.202938,58.6712158739084,25.544583969115862,58.78477731657027,19.221152702521785
Estonia,North Atlantic Ocean,564983451.724966,58.6712158739084,25.544583969115862,31.77621229620658,-40.24757688973919
Estonia,Arctic Ocean,4068140197.42667,58.6712158739084,25.544583969115862,79.1479217671108,-3.285683531137061
Cuba,Bahamas,4231845678.74733,21.627464276816784,-79.02289816505372,24.21636482348439,-76.53944793952365
Cuba,Belize,1551071450.01361,21.627464276816784,-79.02289816505372,17.2021175658564,-88.69640883366968
Cuba,Canada,10154289336.9477,21.627464276816784,-79.02289816505372,61.4040421572725,-98.25100504318556
Cuba,Costa Rica,1436005708.19695,21.627464276816784,-79.02289816505372,9.973165305645686,-84.1959428817781
Cuba,Colombia,1829599458.20844,21.627464276816784,-79.02289816505372,3.9064406524432833,-73.08287232419178
Cuba,Spain,141547801.782558,21.627464276816784,-79.02289816505372,40.22782019628817,-3.646138090754505
Cuba,Dominican Republic,306326199.778019,21.627464276816784,-79.02289816505372,18.89555738239409,-70.49384134372113
Cuba,Ecuador,129299239.633906,21.627464276816784,-79.02289816505372,-1.4323338917327817,-78.76921545254643
Cuba,France,158435650.721297,21.627464276816784,-79.02289816505372,46.62376400862158,2.462291511760154
Cuba,Honduras,2989453184.41111,21.627464276816784,-79.02289816505372,14.820876194115137,-86.6102404757715
Cuba,Greenland,359349704.228481,21.627464276816784,-79.02289816505372,74.75893363638164,-41.30934180269345
Cuba,Guatemala,3525651939.52734,21.627464276816784,-79.02289816505372,15.695843101980934,-90.35518395394595
Cuba,Haiti,493630639.212011,21.627464276816784,-79.02289816505372,18.93790880237825,-72.6836472648597
Cuba,Jamaica,570828355.015868,21.627464276816784,-79.02289816505372,18.15759875880004,-77.31026433704336
Cuba,Cayman Islands,386430735.300251,21.627464276816784,-79.02289816505372,19.415659234241595,-80.9067427345119
Cuba,Mexico,36557400605.425,21.627464276816784,-79.02289816505372,23.948099064921763,-102.54252634519102
Cuba,Nicaragua,3048481892.08599,21.627464276816784,-79.02289816505372,12.844520076992207,-85.03734244530914
Cuba,Norway,107958390.551284,21.627464276816784,-79.02289816505372,62.10718165385642,10.44571778762242
Cuba,Panama,1854695926.93172,21.627464276816784,-79.02289816505372,8.513228921085904,-80.10978124073942
Cuba,Russian Federation,164133154.286052,21.627464276816784,-79.02289816505372,61.995078654340304,96.70029935507075
Cuba,El Salvador,498341770.678607,21.627464276816784,-79.02289816505372,13.731272147465209,-88.86264138262504
Cuba,United Kingdom,170150916.929485,21.627464276816784,-79.02289816505372,54.15555758099447,-2.896135852060783
Cuba,Venezuela,115421387.794484,21.627464276816784,-79.02289816505372,7.127962272931792,-66.15052422640413
Cuba,United States,80276539286.6297,21.627464276816784,-79.02289816505372,39.527849904464034,-99.03212563612506
Cuba,South Pacific Ocean,635175332.176703,21.627464276816784,-79.02289816505372,-38.21706944924589,-140.64466333189102
Cuba,North Pacific Ocean,62880087694.1609,21.627464276816784,-79.02289816505372,20.39638043169753,-138.3933510973343
Cuba,North Atlantic Ocean,151829645041.258,21.627464276816784,-79.02289816505372,31.77621229620658,-40.24757688973919
Cuba,Arctic Ocean,1014534350.94239,21.627464276816784,-79.02289816505372,79.1479217671108,-3.285683531137061
Egypt,Angola,130928638.961553,26.576271523097976,29.775139123376025,-12.296453484204058,17.54868775751044
Egypt,Afghanistan,4351296447.32141,26.576271523097976,29.775139123376025,33.83158993403978,66.02671001579297
Egypt,Armenia,120948047.973868,26.576271523097976,29.775139123376025,40.293549766268,44.93995082097901
Egypt,Azerbaijan,1023017582.16866,26.576271523097976,29.775139123376025,40.29002508571207,47.52976611198583
Egypt,Bangladesh,525883339.921328,26.576271523097976,29.775139123376025,23.832903965454467,90.27888423957384
Egypt,Burkina Faso,282544524.247138,26.576271523097976,29.775139123376025,12.2743161788947,-1.7463174864330968
Egypt,Benin,253753446.744335,26.576271523097976,29.775139123376025,9.65477664479024,2.340040142091846
Egypt,Belarus,138413545.589656,26.576271523097976,29.775139123376025,53.54083951254637,28.04700084631101
Egypt,Bhutan,205800685.985283,26.576271523097976,29.775139123376025,27.38998665727504,90.44838953862808
Egypt,Central African Republic,1689037921.22717,26.576271523097976,29.775139123376025,6.575386332419616,20.48545420418057
Egypt,Congo,699177734.419026,26.576271523097976,29.775139123376025,-0.8287800549823657,15.241283225659094
Egypt,Côte D’Ivoire,436721664.836624,26.576271523097976,29.775139123376025,7.625450033765953,-5.553708579099854
Egypt,Democratic Republic of The Congo,3362901342.36085,26.576271523097976,29.775139123376025,-2.8768890294350187,23.65599115684932
Egypt,Cameroon,3380734903.03541,26.576271523097976,29.775139123376025,5.692053822994344,12.74482878108684
Egypt,Eritrea,980058394.940725,26.576271523097976,29.775139123376025,15.381793541450437,38.840780813511046
Egypt,Algeria,144506946.719311,26.576271523097976,29.775139123376025,28.155710995846707,2.676922541826859
Egypt,Greece,641106057.173295,26.576271523097976,29.775139123376025,39.04416485795157,22.98459477674008
Egypt,Cyprus,181997519.345501,26.576271523097976,29.775139123376025,35.05008020648454,33.225977415887925
Egypt,Georgia,703190833.027034,26.576271523097976,29.775139123376025,42.18070632594525,43.50580781452865
Egypt,Ghana,596458284.5571,26.576271523097976,29.775139123376025,7.966108487957985,-1.2060301927522723
Egypt,Gabon,1337073167.75398,26.576271523097976,29.775139123376025,-0.6252422765322024,11.788833099867896
Egypt,Ethiopia,17500720607.6082,26.576271523097976,29.775139123376025,8.630270127126032,39.6354810001928
Egypt,Guinea,488578933.299692,26.576271523097976,29.775139123376025,10.436163385489923,-10.914087245679648
Egypt,Equatorial Guinea,607681735.161879,26.576271523097976,29.775139123376025,1.702628515803319,10.332736242694244
Egypt,India,13086030969.9395,26.576271523097976,29.775139123376025,22.314902832527373,79.44289028732973
Egypt,Iraq,2867191152.05019,26.576271523097976,29.775139123376025,33.04684766583801,43.77453531101283
Egypt,Iran,18068203492.9463,26.576271523097976,29.775139123376025,32.56443118724894,54.30100636263344
Egypt,Italy,157306372.219754,26.576271523097976,29.775139123376025,42.7873712588429,12.075725981213232
Egypt,Lebanon,103521579.808366,26.576271523097976,29.775139123376025,33.92146688704581,35.893603763397024
Egypt,Liberia,211378066.020588,26.576271523097976,29.775139123376025,6.446834211175251,-9.309546519636465
Egypt,Jordan,268666711.927606,26.576271523097976,29.775139123376025,31.24956247218034,36.78538388094175
Egypt,Kyrgyzstan,806619763.683342,26.576271523097976,29.775139123376025,41.46452417737251,74.5561862132607
Egypt,Kuwait,115358011.688063,26.576271523097976,29.775139123376025,29.351796033337,47.6129627187737
Egypt,Libya,122370039.237041,26.576271523097976,29.775139123376025,27.024116248608912,18.03503674371914
Egypt,Kazakhstan,7293389415.0728,26.576271523097976,29.775139123376025,48.16396370170779,67.28831285194073
Egypt,Mongolia,337441212.712085,26.576271523097976,29.775139123376025,46.84033950983599,103.07182057984232
Egypt,Mali,737752672.568255,26.576271523097976,29.775139123376025,17.355026557540977,-3.5218041989650803
Egypt,Myanmar/Burma,1089994987.13594,26.576271523097976,29.775139123376025,21.128189982877604,96.51112175814735
Egypt,Niger,727225115.180661,26.576271523097976,29.775139123376025,17.42053590578017,9.40033100329598
Egypt,Nigeria,6335465388.72372,26.576271523097976,29.775139123376025,9.592893415226971,8.099244955719461
Egypt,Nepal,961446296.035977,26.576271523097976,29.775139123376025,28.259169551927684,83.94546589061217
Egypt,Pakistan,3274214044.79658,26.576271523097976,29.775139123376025,29.397678692182367,68.80823417197462
Egypt,Oman,224299227.039437,26.576271523097976,29.775139123376025,20.5969155112414,56.102721270328594
Egypt,Romania,166666219.70256,26.576271523097976,29.775139123376025,45.83920546239508,24.98442805523633
Egypt,Russian Federation,13396862865.7697,26.576271523097976,29.775139123376025,61.995078654340304,96.70029935507075
Egypt,Palestine,199208574.160748,26.576271523097976,29.775139123376025,31.91107985268765,35.20386563730015
Egypt,Saudi Arabia,4908282583.82646,26.576271523097976,29.775139123376025,24.12384839693873,44.5438468173102
Egypt,Sudan,5126663749.74786,26.576271523097976,29.775139123376025,16.01968904986606,29.95823564163668
Egypt,Sweden,153264388.823382,26.576271523097976,29.775139123376025,62.77535346560089,16.75789887873426
Egypt,Somalia,288137033.623771,26.576271523097976,29.775139123376025,6.06323877961878,45.86797365769323
Egypt,South Sudan,1431154169.18008,26.576271523097976,29.775139123376025,7.290525017147963,30.32620232981809
Egypt,Tajikistan,2234506062.06717,26.576271523097976,29.775139123376025,38.52739215436031,71.03662462980516
Egypt,Syria,1281948991.8779,26.576271523097976,29.775139123376025,35.01276450562787,38.50882249067121
Egypt,United Republic of Tanzania,437133041.852062,26.576271523097976,29.775139123376025,-6.263284549138609,34.81612480977888
Egypt,Ukraine,960379180.446822,26.576271523097976,29.775139123376025,49.01577491000346,31.390482427728
Egypt,Chad,4463350984.43858,26.576271523097976,29.775139123376025,15.340603109942275,18.661326543997767
Egypt,Turkmenistan,2997593678.25871,26.576271523097976,29.775139123376025,39.11302469504172,59.38672976483012
Egypt,Sierra Leone,264659493.949063,26.576271523097976,29.775139123376025,8.559153740505412,-11.790413745473204
Egypt,Togo,341154713.835733,26.576271523097976,29.775139123376025,8.530972893146162,0.9785525868288678
Egypt,Thailand,108639615.296688,26.576271523097976,29.775139123376025,15.104280053757492,101.01411631186171
Egypt,Türkiye,9828461114.78896,26.576271523097976,29.775139123376025,39.06054864637008,35.173145714521034
Egypt,Senegal,147938709.654758,26.576271523097976,29.775139123376025,14.357116841826906,-14.461735445986168
Egypt,Uganda,225991706.240238,26.576271523097976,29.775139123376025,1.2795561780297149,32.3910249429228
Egypt,Yemen,2124520423.55065,26.576271523097976,29.775139123376025,15.904743237561137,47.5931539336064
Egypt,Arunachal Pradesh,507350842.663628,26.576271523097976,29.775139123376025,28.127346478780755,94.34451708702956
Egypt,Uzbekistan,3802550800.58556,26.576271523097976,29.775139123376025,41.76138065418332,63.16219743986578
Egypt,Jammu Kashmir,1991622793.11888,26.576271523097976,29.775139123376025,34.554486998316825,75.80336939320793
Egypt,China,5557057971.45395,26.576271523097976,29.775139123376025,36.569851341711335,103.91702289557536
Egypt,South Atlantic Ocean,780298505.666276,26.576271523097976,29.775139123376025,-33.73758393241584,-18.834109113606257
Egypt,North Pacific Ocean,270381720.820199,26.576271523097976,29.775139123376025,20.39638043169753,-138.3933510973343
Egypt,Indian Ocean,10056230380.9203,26.576271523097976,29.775139123376025,-27.27272098756299,79.60241033422611
Egypt,Mediterranean Region,2928233400.77751,26.576271523097976,29.775139123376025,35.045423020618564,17.9973710365129
Egypt,North Atlantic Ocean,4937782040.84221,26.576271523097976,29.775139123376025,31.77621229620658,-40.24757688973919
Egypt,Arctic Ocean,352599170.802079,26.576271523097976,29.775139123376025,79.1479217671108,-3.285683531137061
Egypt,Caspian Sea,1552988877.65312,26.576271523097976,29.775139123376025,41.76055465953741,50.796437115631306
Greece,Afghanistan,2104129010.76127,39.04416485795157,22.98459477674008,33.83158993403978,66.02671001579297
Greece,Albania,795235871.757306,39.04416485795157,22.98459477674008,41.13918843395784,20.063851849905085
Greece,Armenia,397094709.104243,39.04416485795157,22.98459477674008,40.293549766268,44.93995082097901
Greece,Austria,152713374.523501,39.04416485795157,22.98459477674008,47.5870336183744,14.140355056156675
Greece,Azerbaijan,2583260696.45558,39.04416485795157,22.98459477674008,40.29002508571207,47.52976611198583
Greece,Bosnia and Herzegovina,363524895.727112,39.04416485795157,22.98459477674008,44.1681680952167,17.78526160584121
Greece,Bangladesh,274780489.941303,39.04416485795157,22.98459477674008,23.832903965454467,90.27888423957384
Greece,Burkina Faso,445803053.530986,39.04416485795157,22.98459477674008,12.2743161788947,-1.7463174864330968
Greece,Bulgaria,5115760223.44052,39.04416485795157,22.98459477674008,42.75742963171802,25.23563788298292
Greece,Benin,251525924.35233,39.04416485795157,22.98459477674008,9.65477664479024,2.340040142091846
Greece,Belarus,1538584577.71892,39.04416485795157,22.98459477674008,53.54083951254637,28.04700084631101
Greece,Central African Republic,647562678.242548,39.04416485795157,22.98459477674008,6.575386332419616,20.48545420418057
Greece,Congo,243045826.08698,39.04416485795157,22.98459477674008,-0.8287800549823657,15.241283225659094
Greece,Côte D’Ivoire,311891495.413073,39.04416485795157,22.98459477674008,7.625450033765953,-5.553708579099854
Greece,Democratic Republic of The Congo,899807928.422387,39.04416485795157,22.98459477674008,-2.8768890294350187,23.65599115684932
Greece,Cameroon,1392187994.92735,39.04416485795157,22.98459477674008,5.692053822994344,12.74482878108684
Greece,Denmark,125267418.363742,39.04416485795157,22.98459477674008,55.95921703883884,10.0541862481386
Greece,Eritrea,755129240.32269,39.04416485795157,22.98459477674008,15.381793541450437,38.840780813511046
Greece,Spain,148435904.038562,39.04416485795157,22.98459477674008,40.22782019628817,-3.646138090754505
Greece,Algeria,673022848.190561,39.04416485795157,22.98459477674008,28.155710995846707,2.676922541826859
Greece,Estonia,266403478.378095,39.04416485795157,22.98459477674008,58.6712158739084,25.544583969115862
Greece,Egypt,1034044554.77786,39.04416485795157,22.98459477674008,26.576271523097976,29.775139123376025
Greece,Cyprus,1058805168.40195,39.04416485795157,22.98459477674008,35.05008020648454,33.225977415887925
Greece,Czechia,144742353.79117,39.04416485795157,22.98459477674008,49.73904752197896,15.331421805475212
Greece,Germany,487714460.746069,39.04416485795157,22.98459477674008,51.108843015081305,10.391004222501474
Greece,Georgia,2787612673.1636,39.04416485795157,22.98459477674008,42.18070632594525,43.50580781452865
Greece,Ghana,439746742.213458,39.04416485795157,22.98459477674008,7.966108487957985,-1.2060301927522723
